genus,species,mass_g,kingdom,phylum,class,order,family
Dasymutilla,Dasymutilla gloriosa,0.07645,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae
Dasymys,Dasymys alleni,117.0,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasymys,Dasymys foxi,116.8,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasymys,Dasymys incomtus,118.2,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasymys,Dasymys montanus,99.48,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasymys,Dasymys nudipes,113.2,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasymys,Dasymys rufulus,102.6,Animalia,Chordata,Mammalia,Rodentia,Muridae
Dasyornis,Dasyornis brachypterus,41.4,Animalia,Chordata,Aves,Passeriformes,Dasyornithidae
Dasyornis,Dasyornis broadbenti,68.36,Animalia,Chordata,Aves,Passeriformes,Dasyornithidae
Dasyornis,Dasyornis longirostris,34.86,Animalia,Chordata,Aves,Passeriformes,Dasyornithidae
Dasypeltis,Dasypeltis atra,110.8,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis confusa,117.2,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis fasciata,132.4,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis gansi,123.3,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis inornata,117.2,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis latericia,66.5,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis medici,94.73,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis palmarum,149.3,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis parascabra,32.7,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis sahelensis,34.8,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasypeltis,Dasypeltis scabra,121.6,Animalia,Chordata,Reptilia,Squamata,Colubridae
Dasyprocta,Dasyprocta coibae,2213.0,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae
Dasyprocta,Dasyprocta cristata,2650.0,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae
