mass_g,kingdom,phylum,class,order,family,genus,species
47500.0,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa alfredi
50000.0,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa marianna
169000.0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa nana
63000.0,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa timorensis
179017.144623336,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa unicolor
18.2,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Ruwenzorisorex,Ruwenzorisorex suncoides
239.75,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Ruwenzorornis,Ruwenzorornis johnstoni
371.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops albicollis
164.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops flavirostris
301.5,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger
42.0267771783657,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus flaviventris
100.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus peli
41.7108291933502,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus saccolaimus
7.78296423493016,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx bilineata
3.375,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx canescens
4.71574971388345,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx leptura
51.225,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,Saccostomus campestris
45.5,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,Saccostomus mearnsi
1.0,Animalia,Arthropoda,Maxillopoda,Kentrogonida,Sacculinidae,Sacculina,Sacculina carcini
0.034,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta bipunctata
0.034,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,Parasagitta elegans
0.012,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Flaccisagitta,Flaccisagitta enflata
0.03,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta gazellae
0.03,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Serratosagitta,Serratosagitta serratodentata
0.03,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,Parasagitta setosa
3755.33333333333,Animalia,Chordata,Aves,Accipitriformes,Sagittariidae,Sagittarius,Sagittarius serpentarius
386.999,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus fuscicollis
486.497,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus geoffroyi
562.5,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus nigricollis
400.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus imperator
575.003,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus labiatus
439.997,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus leucopus
393.99,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus weddelli
539.995,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus midas
618.002,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus mystax
547.18,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus niger
115.5,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus nigricollis
430.002,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus oedipus
543.5,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus mystax
393.496,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus tripartitus
37992.005,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga borealis
10000.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga tatarica
615.007,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri boliviensis
580.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri oerstedii
278.5,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri oerstedii
185.8,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri sciureus
1000.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri ustus
769.609,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri vanzolinii
17.3,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus cristatus
31.4,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus luctuosus
8.2,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra atra
19.1,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra corsica
125.0,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra infraimmaculata
12.56,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra lanzai
35.8,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra
6.9,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Salamandrella,Salamandrella keyserlingii
45.7,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Salamandrella,Salamandrella tridactyla
0.6,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandrina,Salamandrina perspicillata
650.0,Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Salanoia,Salanoia concolor
0.0354964786985977,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Salicornia,Salicornia europaea
16.5,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus
3.92,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotulus,Salpingotulus michaelis
9.8,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotus,Salpingotus pallidus
15.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Salpornis,Salpornis salvadori
16.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Salpornis,Salpornis spilonotus
38.75,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator albicollis
88.1,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator atriceps
53.8,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltatricula,Saltatricula atricollis
53.5,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator atripennis
45.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator aurantiirostris
48.3,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator cinctus
54.9,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator coerulescens
45.6,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator grossus
50.9,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator maxillosus
47.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator maximus
33.7,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator orenocensis
43.3,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator similis
38.875,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator striatipectus
22.35,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltatricula,Saltatricula multicolor
960.5,Animalia,Chordata,Aves,Anseriformes,Anatidae,Salvadorina,Salvadorina waigiuensis
2758.4,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella
2500.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus flavius
3050.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus xanthosternos
20.8,Animalia,Chordata,Aves,Passeriformes,Sapayoaidae,Sapayoa,Sapayoa aenigma
5.283333333,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Sappho,Sappho sparganurus
4550.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Sarcogyps,Sarcogyps calvus
37.45,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Sarcophanops,Sarcophanops samarensis
39.05,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Sarcophanops,Sarcophanops steerii
10000.0,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii
12000.0,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus laniarius
142.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sarcops,Sarcops calvus
3750.0,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Sarcoramphus,Sarcoramphus papa
1616.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis melanotos
2043.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis sylvicola
47.5,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Saroglossa,Saroglossa spiloptera
28.5489054080888,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura affinis
31.8,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura ayresi
37.3,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura boehmi
43.242571616406,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura elegans
26.8,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura insularis
26.5,Animalia,Chordata,Aves,Gruiformes,Rallidae,Sarothrura,Sarothrura watersi
9.6,Animalia,Chordata,Aves,Piciformes,Picidae,Sasia,Sasia abnormis
9.4,Animalia,Chordata,Aves,Piciformes,Picidae,Sasia,Sasia africana
9.7,Animalia,Chordata,Aves,Piciformes,Picidae,Sasia,Sasia ochracea
22.625,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Satrapa,Satrapa icterophrys
13.9,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Sauromys,Sauromys petrophilus
81.9,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Saurothera,Saurothera vieilloti
37.5,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Campicoloides,Campicoloides bifasciatus
14.7232808843681,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola caprata
12.35,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola dacotiae
14.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola ferreus
16.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola maurus
16.6,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola rubetra
14.5,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola rubicola
14.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola sibilla
14.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola stejnegeri
14.2,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola torquatus
10.3,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola torquatus
4.663,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis nigricans
4.95,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis phoebe
18.167,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis saya
22.81,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scalopus,Scalopus aquaticus
36.64,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scapanulus,Scapanulus oweni
55.0,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scapanus,Scapanus latimanus
61.2,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scapanus,Scapanus orarius
141.7,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scapanus,Scapanus townsendii
7.0,Animalia,Chordata,Amphibia,Anura,Microhylidae,Scaphiophryne,Scaphiophryne gottlebei
15.718520647507,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea bombifrons
12.6,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea bombifrons
22.6617391416103,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
51.8837802610281,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
12.1737422348266,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea multiplicata
3.65632612648389,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea multiplicata
146.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scapteromys,Scapteromys aquaticus
145.999,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scapteromys,Scapteromys tumidus
90.51,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scaptochirus,Scaptochirus moschatus
19.41,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Scaptonyx,Scaptonyx fusicaudus
1119000.0,Animalia,Chordata,Mammalia,Pilosa,Scelidotheriidae,Scelidotherium,Scelidotherium leptocephalum
600.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Sceloglaux,Sceloglaux albifacies
50.65,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Scelorchilus,Scelorchilus albicollis
167.25,Animalia,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Scenopoeetes,Scenopoeetes dentirostris
15.5,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Scepomycter,Scepomycter rubehoensis
15.0,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Scepomycter,Scepomycter winifredae
37.275,Animalia,Chordata,Aves,Passeriformes,Vangidae,Schetba,Schetba rufa
31.65,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Schiffornis,Schiffornis aenea
31.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Schiffornis,Schiffornis major
31.65,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Schiffornis,Schiffornis turdina
31.65,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Schiffornis,Schiffornis turdina
25.3,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Schiffornis,Schiffornis virescens
3.675,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Schistes,Schistes geoffroyi
31.55,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Schistochlamys,Schistochlamys ruficapillus
25.425,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla brunneiceps
39.4,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla caurensis
25.425,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla humaythae
25.425,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla leucostigma
25.425,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla rufifacies
25.7,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Schistocichla,Schistocichla saturata
12.4,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Schistolais,Schistolais leontica
12.0,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Schistolais,Schistolais leucopogon
15.7,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Schoenicola,Schoenicola brevirostris
15.7,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Schoenicola,Schoenicola platyurus
15.7,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Schoenicola,Schoenicola platyurus
19.0666666666667,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Schoeniophylax,Schoeniophylax phryganophilus
18.75,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Schoeniophylax,Schoeniophylax phryganophilus
22.0,Animalia,Chordata,Aves,Apodiformes,Apodidae,Schoutedenapus,Schoutedenapus myoptilus
19.55,Animalia,Chordata,Aves,Apodiformes,Apodidae,Schoutedenapus,Schoutedenapus myoptilus
6.37e-10,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Characiaceae,Schroederia,Schroederia setigera
5.0,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax acuminatus
9.3,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax acuminatus
1.2,Animalia,Chordata,Amphibia,Anura,Hylidae,Ololygon,Ololygon argyreornata
0.7,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax fuscomarginatus
17.6,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax fuscovarius
2.7,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax ictericus
2.5,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax nasicus
1.8,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax nasicus
4.5,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax ruber
29.0,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax staufferi
0.00101,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Sciocoris,Sciocoris cursitans
39.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurillus,Sciurillus pusillus
433.51,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurotamias,Sciurotamias davidianus
433.51,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurotamias,Sciurotamias forresti
623.993,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti
184.999,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aestuans
434.5,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus alleni
256.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus anomalus
646.994,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus arizonensis
595.004,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aureogaster
126.6,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis
498.001,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus colliaei
189.998,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus deppei
4292.991,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus flammifer
803.008,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus gilvigularis
250.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus granatensis
731.004,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus griseus
700.003,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus igniventris
264.3,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus lis
696.996,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus nayaritensis
761.904,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger
649.995,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus oculatus
803.008,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus pucheranii
482.003,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus pyrrhinus
205.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus richmondi
403.33,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus spadiceus
433.301,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus stramineus
75.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris
224.999,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus yucatanensis
24.6,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sclateria,Sclateria naevia
42.7,Animalia,Chordata,Amphibia,Anura,Bufonidae,Sclerophrys,Sclerophrys garmani
410.25,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila afra
418.75,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila gutturalis
440.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila psilolaema
426.75,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila shelleyi
385.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila streptophora
33.83333333,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus albigularis
34.7,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus guatemalensis
25.1,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus mexicanus
21.625,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus rufigularis
36.7,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus scansor
45.6,Animalia,Chordata,Amphibia,Gymnophiona,Scolecomorphidae,Scolecomorphus,Scolecomorphus vittatus
220.880004882812,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Scoliodon,Scoliodon macrorhynchos
26.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scolomys,Scolomys melanops
26.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scolomys,Scolomys ucayalensis
244.75,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax bukidnonensis
54.75,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax minor
312.5,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax mira
205.0,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rosenbergii
309.5,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rusticola
205.0,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax saturata
11.25,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scotinomys,Scotinomys teguina
15.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scotinomys,Scotinomys xerampelinus
9.17782499673679,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Scotobleps,Scotobleps gabonicus
8.1,Animalia,Chordata,Aves,Passeriformes,Scotocercidae,Scotocerca,Scotocerca inquieta
9.66391225125725,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotoecus,Scotoecus albigula
4.5,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotoecus,Scotoecus albofuscus
9.90789079471509,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotoecus,Scotoecus hindei
9.34,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotoecus,Scotoecus hirundo
7.2,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotoecus,Scotoecus pallidus
21.8,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotomanes,Scotomanes ornatus
20.0,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Scotonycteris,Scotonycteris bergmansi
67.5,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Casinycteris,Casinycteris ophiodon
637.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Scotopelia,Scotopelia bouvieri
217.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Scotopelia,Scotopelia peli
743.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Scotopelia,Scotopelia ussheri
18.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus trujilloi
25.129,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus dinganii
34.56,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus heathii
20.233,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus leucogaster
101.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus nigrita
25.12,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus nucella
30.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus nux
60.1,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus robustus
11.72,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens,Scotorepens balstoni
10.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens,Scotorepens greyii
11.7974552340749,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens,Scotorepens orion
8.033,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens,Scotorepens sanborni
6.867,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotozous,Scotozous dormeri
6.4,Animalia,Chordata,Amphibia,Anura,Megophryidae,Scutiger,Scutiger ningshanensis
